node,cycle_id
1827,97
1845,97
1863,97
1881,97
1899,97
1926,97
1908,97
1890,97
1872,97
1863,98
1881,98
1899,98
1926,98
1908,98
1890,98
1872,98
1854,98
1836,98
1818,98
1800,98
1791,98
1809,98
1827,98
1845,98
1872,99
1854,99
1836,99
1818,99
1800,99
1791,99
1809,99
1827,99
1845,99
1863,99
1881,99
1899,99
1926,99
1908,99
1890,99
1881,100
1899,100
1926,100
1908,100
1890,100
1872,100
1854,100
1836,100
1818,100
1800,100
1791,100
1809,100
1827,100
1845,100
1863,100
1890,101
1872,101
1854,101
1836,101
1818,101
1800,101
1791,101
1809,101
1827,101
1845,101
1863,101
1881,101
1899,101
1926,101
1908,101
1899,102
1926,102
1908,102
1890,102
1872,102
1854,102
1836,102
1818,102
1800,102
1791,102
1809,102
1827,102
1845,102
1863,102
1881,102
1908,103
1890,103
1872,103
1854,103
1836,103
1818,103
1800,103
1791,103
1809,103
1827,103
1845,103
1863,103
1881,103
1899,103
1926,103
2016,104
2007,104
1926,105
1908,105
1890,105
1872,105
1854,105
1836,105
1818,105
1800,105
1791,105
1809,105
1827,105
1845,105
1863,105
1881,105
1899,105
2007,106
2016,106
2025,107
2034,107
2034,108
2025,108
2043,109
2052,109
2052,110
2043,110
2061,111
2070,111
2070,112
2061,112
2115,113
2124,113
2124,114
2115,114
2133,115
2142,115
2142,116
2133,116
2151,117
2160,117
2160,118
2151,118
2205,119
2214,119
2214,120
2205,120
2223,121
2232,121
2232,122
2223,122
2241,123
2250,123
2250,124
2241,124
2313,125
2322,125
2322,126
2313,126
2331,127
2340,127
2340,128
2331,128
2403,129
2412,129
2412,130
2403,130
2421,131
2430,131
2430,132
2421,132
2511,133
2520,133
2520,134
2511,134
2601,135
2610,135
2610,136
2601,136
2691,137
2709,137
2727,137
2745,137
2763,137
2781,137
2799,137
2826,137
2808,137
2790,137
2772,137
2754,137
2736,137
2718,137
2700,137
2700,138
2691,138
2709,138
2727,138
2745,138
2763,138
2781,138
2799,138
2826,138
2808,138
2790,138
2772,138
2754,138
2736,138
2718,138
2709,139
2727,139
2745,139
2763,139
2781,139
2799,139
2826,139
2808,139
2790,139
2772,139
2754,139
2736,139
2718,139
2700,139
2691,139
2718,140
2700,140
2691,140
2709,140
2727,140
2745,140
2763,140
2781,140
2799,140
2826,140
2808,140
2790,140
2772,140
2754,140
2736,140
2727,141
2745,141
2763,141
2781,141
2799,141
2826,141
2808,141
2790,141
2772,141
2754,141
2736,141
2718,141
2700,141
2691,141
2709,141
2736,142
2718,142
2700,142
2691,142
2709,142
2727,142
2745,142
2763,142
2781,142
2799,142
2826,142
2808,142
2790,142
2772,142
2754,142
2745,143
2763,143
2781,143
2799,143
2826,143
2808,143
2790,143
2772,143
2754,143
2736,143
2718,143
2700,143
2691,143
2709,143
2727,143
2754,144
2736,144
2718,144
2700,144
2691,144
2709,144
2727,144
2745,144
2763,144
2781,144
2799,144
2826,144
2808,144
2790,144
2772,144
2763,145
2781,145
2799,145
2826,145
2808,145
2790,145
2772,145
2754,145
2736,145
2718,145
2700,145
2691,145
2709,145
2727,145
2745,145
2772,146
2754,146
2736,146
2718,146
2700,146
2691,146
2709,146
2727,146
2745,146
2763,146
2781,146
2799,146
2826,146
2808,146
2790,146
2781,147
2799,147
2826,147
2808,147
2790,147
2772,147
2754,147
2736,147
2718,147
2700,147
2691,147
2709,147
2727,147
2745,147
2763,147
2790,148
2772,148
2754,148
2736,148
2718,148
2700,148
2691,148
2709,148
2727,148
2745,148
2763,148
2781,148
2799,148
2826,148
2808,148
2799,149
2826,149
2808,149
2790,149
2772,149
2754,149
2736,149
2718,149
2700,149
2691,149
2709,149
2727,149
2745,149
2763,149
2781,149
2808,150
2790,150
2772,150
2754,150
2736,150
2718,150
2700,150
2691,150
2709,150
2727,150
2745,150
2763,150
2781,150
2799,150
2826,150
2871,151
2889,151
2916,151
2898,151
2826,152
2808,152
2790,152
2772,152
2754,152
2736,152
2718,152
2700,152
2691,152
2709,152
2727,152
2745,152
2763,152
2781,152
2799,152
2889,153
2916,153
2898,153
2871,153
2898,154
2871,154
2889,154
2916,154
3024,155
3015,155
2916,156
2898,156
2871,156
2889,156
3015,157
3024,157
3033,158
3042,158
3042,159
3033,159
3051,160
3060,160
3060,161
3051,161
3105,162
3114,162
3114,163
3105,163
3123,164
3132,164
3132,165
3123,165
3141,166
3150,166
3150,167
3141,167
3213,168
3222,168
3222,169
3213,169
3231,170
3240,170
3240,171
3231,171
3303,172
3312,172
3312,173
3303,173
3321,174
3330,174
3330,175
3321,175
3411,176
3420,176
3420,177
3411,177
3501,178
3510,178
3510,179
3501,179
3591,180
3609,180
3627,180
3645,180
3663,180
3681,180
3699,180
3726,180
3708,180
3690,180
3672,180
3654,180
3636,180
3618,180
3600,180
3600,181
3591,181
3609,181
3627,181
3645,181
3663,181
3681,181
3699,181
3726,181
3708,181
3690,181
3672,181
3654,181
3636,181
3618,181
3609,182
3627,182
3645,182
3663,182
3681,182
3699,182
3726,182
3708,182
3690,182
3672,182
3654,182
3636,182
3618,182
3600,182
3591,182
3618,183
3600,183
3591,183
3609,183
3627,183
3645,183
3663,183
3681,183
3699,183
3726,183
3708,183
3690,183
3672,183
3654,183
3636,183
3627,184
3645,184
3663,184
3681,184
3699,184
3726,184
3708,184
3690,184
3672,184
3654,184
3636,184
3618,184
3600,184
3591,184
3609,184
3636,185
3618,185
3600,185
3591,185
3609,185
3627,185
3645,185
3663,185
3681,185
3699,185
3726,185
3708,185
3690,185
3672,185
3654,185
3645,186
3663,186
3681,186
3699,186
3726,186
3708,186
3690,186
3672,186
3654,186
3636,186
3618,186
3600,186
3591,186
3609,186
3627,186
3654,187
3636,187
3618,187
3600,187
3591,187
3609,187
3627,187
3645,187
3663,187
3681,187
3699,187
3726,187
3708,187
3690,187
3672,187
3663,188
3681,188
3699,188
3726,188
3708,188
3690,188
3672,188
3654,188
3636,188
3618,188
3600,188
3591,188
3609,188
3627,188
3645,188
3672,189
3654,189
3636,189
3618,189
3600,189
3591,189
3609,189
3627,189
3645,189
3663,189
3681,189
3699,189
3726,189
3708,189
3690,189
3681,190
3699,190
3726,190
3708,190
3690,190
3672,190
3654,190
3636,190
3618,190
3600,190
3591,190
3609,190
3627,190
3645,190
3663,190
3690,191
3672,191
3654,191
3636,191
3618,191
3600,191
3591,191
3609,191
3627,191
3645,191
3663,191
3681,191
3699,191
3726,191
3708,191
3699,192
3726,192
3708,192
3690,192
3672,192
3654,192
3636,192
3618,192
3600,192
3591,192
3609,192
3627,192
3645,192
3663,192
3681,192
3708,193
3690,193
3672,193
3654,193
3636,193
3618,193
3600,193
3591,193
3609,193
3627,193
3645,193
3663,193
3681,193
3699,193
3726,193
3771,194
3789,194
3816,194
3798,194
3726,195
3708,195
3690,195
3672,195
3654,195
3636,195
3618,195
3600,195
3591,195
3609,195
3627,195
3645,195
3663,195
3681,195
3699,195
3789,196
3816,196
3798,196
3771,196
3798,197
3771,197
3789,197
3816,197
3861,198
3879,198
3906,198
3888,198
3816,199
3798,199
3771,199
3789,199
3879,200
3906,200
3888,200
3861,200
3888,201
3861,201
3879,201
3906,201
3906,202
3888,202
3861,202
3879,202
3969,203
3996,203
4014,204
4005,204
3996,205
3969,205
4005,206
4014,206
4023,207
4032,207
4032,208
4023,208
4041,209
4050,209
4050,210
4041,210
4113,211
4122,211
4122,212
4113,212
4131,213
4140,213
4140,214
4131,214
4203,215
4212,215
4212,216
4203,216
4221,217
4230,217
4230,218
4221,218
4311,219
4320,219
4320,220
4311,220
4401,221
4410,221
4410,222
4401,222
4491,223
4509,223
4527,223
4545,223
4563,223
4581,223
4599,223
4626,223
4608,223
4590,223
4572,223
4554,223
4536,223
4518,223
4500,223
4500,224
4491,224
4509,224
4527,224
4545,224
4563,224
4581,224
4599,224
4626,224
4608,224
4590,224
4572,224
4554,224
4536,224
4518,224
4509,225
4527,225
4545,225
4563,225
4581,225
4599,225
4626,225
4608,225
4590,225
4572,225
4554,225
4536,225
4518,225
4500,225
4491,225
4518,226
4500,226
4491,226
4509,226
4527,226
4545,226
4563,226
4581,226
4599,226
4626,226
4608,226
4590,226
4572,226
4554,226
4536,226
4527,227
4545,227
4563,227
4581,227
4599,227
4626,227
4608,227
4590,227
4572,227
4554,227
4536,227
4518,227
4500,227
4491,227
4509,227
4536,228
4518,228
4500,228
4491,228
4509,228
4527,228
4545,228
4563,228
4581,228
4599,228
4626,228
4608,228
4590,228
4572,228
4554,228
4545,229
4563,229
4581,229
4599,229
4626,229
4608,229
4590,229
4572,229
4554,229
4536,229
4518,229
4500,229
4491,229
4509,229
4527,229
4554,230
4536,230
4518,230
4500,230
4491,230
4509,230
4527,230
4545,230
4563,230
4581,230
4599,230
4626,230
4608,230
4590,230
4572,230
4563,231
4581,231
4599,231
4626,231
4608,231
4590,231
4572,231
4554,231
4536,231
4518,231
4500,231
4491,231
4509,231
4527,231
4545,231
4572,232
4554,232
4536,232
4518,232
4500,232
4491,232
4509,232
4527,232
4545,232
4563,232
4581,232
4599,232
4626,232
4608,232
4590,232
4581,233
4599,233
4626,233
4608,233
4590,233
4572,233
4554,233
4536,233
4518,233
4500,233
4491,233
4509,233
4527,233
4545,233
4563,233
4590,234
4572,234
4554,234
4536,234
4518,234
4500,234
4491,234
4509,234
4527,234
4545,234
4563,234
4581,234
4599,234
4626,234
4608,234
4599,235
4626,235
4608,235
4590,235
4572,235
4554,235
4536,235
4518,235
4500,235
4491,235
4509,235
4527,235
4545,235
4563,235
4581,235
4608,236
4590,236
4572,236
4554,236
4536,236
4518,236
4500,236
4491,236
4509,236
4527,236
4545,236
4563,236
4581,236
4599,236
4626,236
4671,237
4689,237
4716,237
4698,237
4626,238
4608,238
4590,238
4572,238
4554,238
4536,238
4518,238
4500,238
4491,238
4509,238
4527,238
4545,238
4563,238
4581,238
4599,238
4689,239
4716,239
4698,239
4671,239
4698,240
4671,240
4689,240
4716,240
4761,241
4779,241
4806,241
4788,241
4716,242
4698,242
4671,242
4689,242
4779,243
4806,243
4788,243
4761,243
4788,244
4761,244
4779,244
4806,244
4806,245
4788,245
4761,245
4779,245
4869,246
4896,246
4896,247
4869,247
4959,248
4986,248
5022,249
5013,249
4986,250
4959,250
