cycle_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
58,1107,1116,,,,,,,,,,,,,
59,1116,1107,,,,,,,,,,,,,
60,1125,1134,,,,,,,,,,,,,
61,1134,1125,,,,,,,,,,,,,
62,1143,1152,,,,,,,,,,,,,
63,1152,1143,,,,,,,,,,,,,
64,1161,1170,,,,,,,,,,,,,
65,1170,1161,,,,,,,,,,,,,
66,1215,1224,,,,,,,,,,,,,
67,1224,1215,,,,,,,,,,,,,
68,1233,1242,,,,,,,,,,,,,
69,1242,1233,,,,,,,,,,,,,
70,1251,1260,,,,,,,,,,,,,
71,1260,1251,,,,,,,,,,,,,
72,1305,1314,,,,,,,,,,,,,
73,1314,1305,,,,,,,,,,,,,
74,1323,1332,,,,,,,,,,,,,
75,1332,1323,,,,,,,,,,,,,
76,1341,1350,,,,,,,,,,,,,
77,1350,1341,,,,,,,,,,,,,
78,1413,1422,,,,,,,,,,,,,
79,1422,1413,,,,,,,,,,,,,
80,1431,1440,,,,,,,,,,,,,
81,1440,1431,,,,,,,,,,,,,
82,1503,1512,,,,,,,,,,,,,
83,1512,1503,,,,,,,,,,,,,
84,1521,1530,,,,,,,,,,,,,
85,1530,1521,,,,,,,,,,,,,
86,1611,1620,,,,,,,,,,,,,
87,1620,1611,,,,,,,,,,,,,
88,1701,1710,,,,,,,,,,,,,
89,1710,1701,,,,,,,,,,,,,
90,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800
91,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818
92,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791
93,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836
94,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809
95,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872,1854
96,1845,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827
97,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890,1872
98,1863,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845
99,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908,1890
100,1881,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863
101,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926,1908
102,1899,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881
103,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899,1926
104,2016,2007,,,,,,,,,,,,,
105,1926,1908,1890,1872,1854,1836,1818,1800,1791,1809,1827,1845,1863,1881,1899
106,2007,2016,,,,,,,,,,,,,
107,2025,2034,,,,,,,,,,,,,
108,2034,2025,,,,,,,,,,,,,
109,2043,2052,,,,,,,,,,,,,
110,2052,2043,,,,,,,,,,,,,
111,2061,2070,,,,,,,,,,,,,
112,2070,2061,,,,,,,,,,,,,
113,2115,2124,,,,,,,,,,,,,
114,2124,2115,,,,,,,,,,,,,
115,2133,2142,,,,,,,,,,,,,
116,2142,2133,,,,,,,,,,,,,
117,2151,2160,,,,,,,,,,,,,
118,2160,2151,,,,,,,,,,,,,
119,2205,2214,,,,,,,,,,,,,
120,2214,2205,,,,,,,,,,,,,
121,2223,2232,,,,,,,,,,,,,
122,2232,2223,,,,,,,,,,,,,
123,2241,2250,,,,,,,,,,,,,
124,2250,2241,,,,,,,,,,,,,
125,2313,2322,,,,,,,,,,,,,
126,2322,2313,,,,,,,,,,,,,
127,2331,2340,,,,,,,,,,,,,
128,2340,2331,,,,,,,,,,,,,
129,2403,2412,,,,,,,,,,,,,
130,2412,2403,,,,,,,,,,,,,
131,2421,2430,,,,,,,,,,,,,
132,2430,2421,,,,,,,,,,,,,
133,2511,2520,,,,,,,,,,,,,
134,2520,2511,,,,,,,,,,,,,
135,2601,2610,,,,,,,,,,,,,
136,2610,2601,,,,,,,,,,,,,
137,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700
138,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718
139,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691
140,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736
141,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709
142,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772,2754
143,2745,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727
144,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790,2772
145,2763,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745
146,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808,2790
147,2781,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763
148,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826,2808
149,2799,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781
150,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799,2826
151,2871,2889,2916,2898,,,,,,,,,,,
152,2826,2808,2790,2772,2754,2736,2718,2700,2691,2709,2727,2745,2763,2781,2799
153,2889,2916,2898,2871,,,,,,,,,,,
154,2898,2871,2889,2916,,,,,,,,,,,
155,3024,3015,,,,,,,,,,,,,
156,2916,2898,2871,2889,,,,,,,,,,,
157,3015,3024,,,,,,,,,,,,,
158,3033,3042,,,,,,,,,,,,,
159,3042,3033,,,,,,,,,,,,,
160,3051,3060,,,,,,,,,,,,,
161,3060,3051,,,,,,,,,,,,,
162,3105,3114,,,,,,,,,,,,,
163,3114,3105,,,,,,,,,,,,,
164,3123,3132,,,,,,,,,,,,,
165,3132,3123,,,,,,,,,,,,,
166,3141,3150,,,,,,,,,,,,,
167,3150,3141,,,,,,,,,,,,,
168,3213,3222,,,,,,,,,,,,,
169,3222,3213,,,,,,,,,,,,,
170,3231,3240,,,,,,,,,,,,,
171,3240,3231,,,,,,,,,,,,,
172,3303,3312,,,,,,,,,,,,,
173,3312,3303,,,,,,,,,,,,,
174,3321,3330,,,,,,,,,,,,,
175,3330,3321,,,,,,,,,,,,,
176,3411,3420,,,,,,,,,,,,,
177,3420,3411,,,,,,,,,,,,,
178,3501,3510,,,,,,,,,,,,,
179,3510,3501,,,,,,,,,,,,,
180,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600
181,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618
182,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591
183,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636
184,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609
185,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672,3654
186,3645,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627
187,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690,3672
188,3663,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645
189,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708,3690
190,3681,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663
191,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726,3708
192,3699,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681
193,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699,3726
194,3771,3789,3816,3798,,,,,,,,,,,
195,3726,3708,3690,3672,3654,3636,3618,3600,3591,3609,3627,3645,3663,3681,3699
196,3789,3816,3798,3771,,,,,,,,,,,
197,3798,3771,3789,3816,,,,,,,,,,,
198,3861,3879,3906,3888,,,,,,,,,,,
199,3816,3798,3771,3789,,,,,,,,,,,
200,3879,3906,3888,3861,,,,,,,,,,,
201,3888,3861,3879,3906,,,,,,,,,,,
202,3906,3888,3861,3879,,,,,,,,,,,
203,3969,3996,,,,,,,,,,,,,
204,4014,4005,,,,,,,,,,,,,
205,3996,3969,,,,,,,,,,,,,
206,4005,4014,,,,,,,,,,,,,
207,4023,4032,,,,,,,,,,,,,
208,4032,4023,,,,,,,,,,,,,
209,4041,4050,,,,,,,,,,,,,
210,4050,4041,,,,,,,,,,,,,
211,4113,4122,,,,,,,,,,,,,
212,4122,4113,,,,,,,,,,,,,
213,4131,4140,,,,,,,,,,,,,
214,4140,4131,,,,,,,,,,,,,
215,4203,4212,,,,,,,,,,,,,
216,4212,4203,,,,,,,,,,,,,
217,4221,4230,,,,,,,,,,,,,
218,4230,4221,,,,,,,,,,,,,
219,4311,4320,,,,,,,,,,,,,
220,4320,4311,,,,,,,,,,,,,
221,4401,4410,,,,,,,,,,,,,
222,4410,4401,,,,,,,,,,,,,
223,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500
224,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518
225,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491
226,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536
227,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509
228,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572,4554
229,4545,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527
230,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590,4572
231,4563,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545
232,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608,4590
233,4581,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563
234,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626,4608
235,4599,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581
236,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599,4626
237,4671,4689,4716,4698,,,,,,,,,,,
238,4626,4608,4590,4572,4554,4536,4518,4500,4491,4509,4527,4545,4563,4581,4599
239,4689,4716,4698,4671,,,,,,,,,,,
240,4698,4671,4689,4716,,,,,,,,,,,
241,4761,4779,4806,4788,,,,,,,,,,,
242,4716,4698,4671,4689,,,,,,,,,,,
243,4779,4806,4788,4761,,,,,,,,,,,
244,4788,4761,4779,4806,,,,,,,,,,,
245,4806,4788,4761,4779,,,,,,,,,,,
246,4869,4896,,,,,,,,,,,,,
247,4896,4869,,,,,,,,,,,,,
248,4959,4986,,,,,,,,,,,,,
249,5022,5013,,,,,,,,,,,,,
250,4986,4959,,,,,,,,,,,,,
